sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Craft-repair;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Exec-managerial;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Machine-op-inspct;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other-service;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other-service;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other-service;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other-service;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other-service;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Prof-specialty;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Protective-serv;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Protective-serv;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Protective-serv;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Protective-serv;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Protective-serv;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Tech-support;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Tech-support;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Transport-moving;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Transport-moving;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;>50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Adm-clerical;<=50K
